,card name,edition,rarity,converted mana cost,colourless mana,coloured mana,main type,sub type,power,toughness,abilities,average price in $,market price in $,foil price in $,img url
23848,Aetherborn Marauder,Kaladesh ,Uncommon,4,['3', 'Black'],Creature , Aetherborn Rogue , Aetherborn Rogue (2,2),"Flying, lifelink
When Aetherborn Marauder enters the battlefield, move any number of +1/+1 counters from other permanents you control onto Aetherborn Marauder.",0.25,0.05,0.34,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417644&type=card
23849,Aetherflux Reservoir,Kaladesh ,Rare,4,['4'],,Artifact,,,,"Whenever you cast a spell, you gain 1 life for each spell you've cast this turn.
Pay 50 life: Aetherflux Reservoir deals 50 damage to any target.",14.91,13.57,32.23,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417765&type=card
8,Aethergeode Miner,Aether Revolt ,Rare,2,['1', 'White'],Creature , Dwarf Scout , Dwarf Scout (3,1),"Whenever Aethergeode Miner attacks, you get (two energy counters).
Pay : Exile Aethergeode Miner, then return it to the battlefield under its owner's control.",0.19,0.04,0.29,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=423671&type=card
20829,Aetherize,Iconic Masters ,Uncommon,4,['3', 'Blue'],Instant,,,,Return all attacking creatures to their owner's hand.,0.77,0.61,4.00,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=438606&type=card
9256,Aethershield Artificer,Core Set 2019 ,Uncommon,4,['3', 'White'],Creature , Dwarf Artificer , Dwarf Artificer (3,3),"At the beginning of combat on your turn, target artifact creature you control gets +2/+2 and gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.)",0.30,0.24,0.53,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=447138&type=card
9,Aethersphere Harvester,Aether Revolt ,Rare,3,['3'],,Artifact , Vehicle , Vehicle (3,5),"Flying
When Aethersphere Harvester enters the battlefield, you get (two energy counters).
Pay : Aethersphere Harvester gains lifelink until end of turn.
Crew 1 (Tap any number of creatures you control with total power 1 or more: This Vehicle becomes an artifact creature until end of turn.)",0.35,0.20,1.86,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=423809&type=card
7340,Aetherspouts,Commander 2021 ,Rare,5,['3'," 'Blue', 'Blue']",Instant,,,,"For each attacking creature, its owner puts it on the top or bottom of their library.",0.50,0.32,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=519149&type=card
23850,Aethersquall Ancient,Kaladesh ,Rare,7,['5'," 'Blue', 'Blue']",Creature , Leviathan , Leviathan (6,6),"Flying
At the beginning of your upkeep, you get (three energy counters).
Pay : Return all other creatures to their owners' hands. Activate only as a sorcery.",0.32,0.17,0.61,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417612&type=card
23851,Aetherstorm Roc,Kaladesh ,Rare,4,['2'," 'White', 'White']",Creature , Bird , Bird (3,3),"Flying
Whenever Aetherstorm Roc or another creature enters the battlefield under your control, you get (an energy counter).
Whenever Aetherstorm Roc attacks, you may pay . If you do, put a +1/+1 counter on it and tap up to one target creature defending player controls.",0.30,0.11,0.52,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417576&type=card
10,Aetherstream Leopard,Aether Revolt ,Common,3,['2', 'Green'],Creature , Cat , Cat (2,3),"Trample
When Aetherstream Leopard enters the battlefield, you get (an energy counter).
Whenever Aetherstream Leopard attacks, you may pay . If you do, it gets +2/+0 until end of turn.",0.49,0.20,1.86,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=423770&type=card
11,Aethertide Whale,Aether Revolt ,Rare,6,['4'," 'Blue', 'Blue']",Creature , Whale , Whale (6,4),"Flying
When Aethertide Whale enters the battlefield, you get (six energy counters).
Pay : Return Aethertide Whale to its owner's hand.",0.19,0.03,0.60,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=423694&type=card
23852,Aethertorch Renegade,Kaladesh ,Uncommon,3,['2', 'Red'],Creature , Human Rogue , Human Rogue (1,2),"When Aethertorch Renegade enters the battlefield, you get (four energy counters).
, Pay : Aethertorch Renegade deals 1 damage to target creature.
, Pay : Aethertorch Renegade deals 6 damage to target player or planeswalker.",0.25,0.06,0.40,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417679&type=card
12,Aetherwind Basker,Aether Revolt ,Mythic,7,['4'," 'Green', 'Green', 'Green']",Creature , Lizard , Lizard (7,7),"Trample
Whenever Aetherwind Basker enters the battlefield or attacks, you get (an energy counter) for each creature you control.
Pay : Aetherwind Basker gets +1/+1 until end of turn.",0.32,0.11,1.26,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=423771&type=card
23853,Aetherworks Marvel,Kaladesh ,Mythic,4,['4'],,Legendary Artifact,,,,"Whenever a permanent you control is put into a graveyard, you get (an energy counter).
, Pay : Look at the top six cards of your library. You may cast a spell from among them without paying its mana cost. Put the rest on the bottom of your library in a random order.",1.70,1.25,4.77,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=417766&type=card
10640,Afflicted Deserter,Dark Ascension ,Uncommon,4,['3', 'Red'],Creature , Human Werewolf , Human Werewolf (3,2),"At the beginning of each upkeep, if no spells were cast last turn, transform Afflicted Deserter.",0.30,0.24,0.55,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=262675&type=card
4285,Afterlife,Commander 2014 ,Uncommon,3,['2', 'White'],Instant,,,,Destroy target creature. It can't be regenerated. Its controller creates a 1/1 white Spirit creature token with flying.,0.79,0.76,7.51,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=389426&type=card
23081,Agent of Erebos,Journey into Nyx ,Uncommon,4,['3', 'Black'],Enchantment Creature , Zombie , Zombie (2,2),"Constellation — Whenever Agent of Erebos or another enchantment enters the battlefield under your control, exile all cards from target player's graveyard.",0.19,0.02,4.69,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=380366&type=card
18969,Agent of Masks,Guildpact ,Uncommon,5,['3'," 'White', 'Black']",Creature , Human Advisor , Human Advisor (2,3),"At the beginning of your upkeep, each opponent loses 1 life. You gain life equal to the life lost this way.",0.35,0.31,0.78,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=96892&type=card
379,Agent of Stromgald,Alliances ,Common,1,['Red'],,Creature , Human Knight , Human Knight (1,1),: Add .,0.25,0.19,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=3159&type=card
9974,Agent of Treachery,Core Set 2020 ,Rare,7,['5'," 'Blue', 'Blue']",Creature , Human Rogue , Human Rogue (2,3),"When Agent of Treachery enters the battlefield, gain control of target permanent.
At the beginning of your end step, if you control three or more permanents you don't own, draw three cards.",6.94,5.80,14.50,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=466797&type=card
1433,Aggravate,Avacyn Restored ,Uncommon,5,['3'," 'Red', 'Red']",Instant,,,,Aggravate deals 1 damage to each creature target player controls. Each creature dealt damage this way attacks this turn if able.,0.50,0.47,5.15,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=275707&type=card
15758,Aggravated Assault,Explorers of Ixalan ,Rare,3,['2', 'Red'],Enchantment,,,,": Untap all creatures you control. After this main phase, there is an additional combat phase followed by an additional main phase. Activate only as a sorcery.",0.50,0.32,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=439367&type=card
20363,Aggression,Ice Age ,Uncommon,3,['2', 'Red'],Enchantment , Aura, Aura,,"Enchant non-Wall creature
Enchanted creature has first strike and trample.
At the beginning of the end step of enchanted creature's controller, destroy that creature if it didn't attack this turn.",2.86,2.87,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=2605&type=card
18493,Aggressive Instinct,Global Series: Jiang Yanggu and Mu Yanling ,Common,2,['1', 'Green'],Sorcery,,,,Target creature you control deals damage equal to its power to target creature you don't control.,,,0.57,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=447082&type=card
21347,Agitator Ant,Ikoria Commander ,Rare,3,['2', 'Red'],Creature , Insect , Insect (2,2),"At the beginning of your end step, each player may put two +1/+1 counters on a creature they control. Goad each creature that had counters put on it this way. (Until your next turn, those creatures attack each combat if able and attack a player other than you if able.)",0.25,0.15,0.95,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=484896&type=card
3514,Agonizing Memories,Classic Sixth Edition ,Uncommon,4,['2'," 'Black', 'Black']",Sorcery,,,,Look at target player's hand and choose two cards from it. Put them on top of that player's library in any order.,0.25,0.09,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=14586&type=card
1201,Agony Warp,Archenemy ,Common,2,['Blue', 'Black'],Instant,,,,"Target creature gets -3/-0 until end of turn.
Target creature gets -0/-3 until end of turn.",0.25,0.16,0.43,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=220454&type=card
18554,"Agrus Kos, Wojek Veteran",Guild Kit: Boros ,Rare,5,['3'," 'Red', 'White']",Legendary Creature , Human Soldier , Human Soldier (3,3),"Whenever Agrus Kos, Wojek Veteran attacks, attacking red creatures get +2/+0 and attacking white creatures get +0/+2 until end of turn.",0.49,0.40,2.09,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=455760&type=card
522,Ahn-Crop Champion,Amonkhet ,Uncommon,4,['2'," 'Green', 'White']",Creature , Human Warrior , Human Warrior (4,4),"You may exert Ahn-Crop Champion as it attacks. When you do, untap all other creatures you control. (An exerted creature won't untap during your next untap step.)",0.25,0.06,0.43,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=426896&type=card
523,Ahn-Crop Crasher,Amonkhet ,Uncommon,3,['2', 'Red'],Creature , Minotaur Warrior , Minotaur Warrior (3,2),"Haste
You may exert Ahn-Crop Crasher as it attacks. When you do, target creature can't block this turn. (An exerted creature won't untap during your next untap step.)",0.25,0.06,0.43,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=426819&type=card
13,Aid from the Cowl,Aether Revolt ,Rare,5,['3'," 'Green', 'Green']",Enchantment,,,,"Revolt — At the beginning of your end step, if a permanent you controlled left the battlefield this turn, reveal the top card of your library. If it's a permanent card, you may put it onto the battlefield. Otherwise, you may put it on the bottom of your library.",0.75,0.45,1.26,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=423772&type=card
2335,Aim High,Battlebond ,Uncommon,2,['1', 'Green'],Instant,,,,Untap target creature. It gets +2/+2 and gains reach until end of turn. (It can block creatures with flying.),7.50,7.35,24.99,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=446157&type=card
11951,Ainok Artillerist,Dragons of Tarkir ,Common,3,['2', 'Green'],Creature , Dog Archer , Dog Archer (4,1),Ainok Artillerist has reach as long as it has a +1/+1 counter on it. (It can block creatures with flying.),0.20,0.06,0.30,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=394487&type=card
16016,Ainok Guide,Fate Reforged ,Common,2,['1', 'Green'],Creature , Dog Scout , Dog Scout (1,1),"When Ainok Guide enters the battlefield, choose one —
• Put a +1/+1 counter on Ainok Guide.
• Search your library for a basic land card, reveal it, then shuffle and put that card on top.",0.20,0.04,0.29,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=391786&type=card
24498,Ainok Tracker,Khans of Tarkir ,Common,6,['5', 'Red'],Creature , Dog Scout , Dog Scout (3,3),"First strike
Morph (You may cast this card face down as a 2/2 creature for . Turn it face up any time for its morph cost.)",0.19,0.04,0.28,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=386472&type=card
14,Airdrop Aeronauts,Aether Revolt ,Uncommon,5,['3'," 'White', 'White']",Creature , Dwarf Scout , Dwarf Scout (4,3),"Flying
Revolt — When Airdrop Aeronauts enters the battlefield, if a permanent you controlled left the battlefield this turn, you gain 5 life.",0.40,0.29,0.79,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=423672&type=card
24711,Aisling Leprechaun,Legends ,Common,1,['Green'],,Creature , Faerie , Faerie (1,1),"Whenever Aisling Leprechaun blocks or becomes blocked by a creature, that creature becomes green. (This effect lasts indefinitely.)",2.31,2.17,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=1513&type=card
25702,Ajani Goldmane,Lorwyn ,Rare,4,['2'," 'White', 'White']",Legendary Planeswalker , Ajani , Ajani (4),,"+1: You gain 2 life.
−1: Put a +1/+1 counter on each creature you control. Those creatures gain vigilance until end of turn.
−6: Create a white Avatar creature token. It has ""This creature's power and toughness are each equal to your life total.""",0.24,13.67,12.47,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=140233&type=card
12891,Ajani Vengeant,Duel Decks: Ajani vs. Nicol Bolas ,Mythic,4,['2'," 'Red', 'White']",Legendary Planeswalker , Ajani , Ajani (3),,"+1: Target permanent doesn't untap during its controller's next untap step.
−2: Ajani Vengeant deals 3 damage to any target and you gain 3 life.
−7: Destroy all lands target player controls.",0.24,0.10,3.69,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=266299&type=card
17,Ajani's Aid,Aether Revolt ,Rare,4,['2'," 'Green', 'White']",Enchantment,,,,"When Ajani's Aid enters the battlefield, you may search your library and/or graveyard for a card named Ajani, Valiant Protector, reveal it, and put it into your hand. If you search your library this way, shuffle.
Sacrifice Ajani's Aid: Prevent all combat damage a creature of your choice would deal this turn.",,3.03,2.94,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=425695&type=card
18,Ajani's Comrade,Aether Revolt ,Uncommon,2,['1', 'Green'],Creature , Elf Soldier , Elf Soldier (2,2),"Trample
At the beginning of combat on your turn, if you control an Ajani planeswalker, put a +1/+1 counter on Ajani's Comrade.",0.35,0.25,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=425694&type=card
9267,Ajani's Influence,Core Set 2019 ,Rare,4,['2'," 'White', 'White']",Sorcery,,,,"Put two +1/+1 counters on target creature.
Look at the top five cards of your library. You may reveal a white card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",,10.64,7.87,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=450229&type=card
9268,Ajani's Last Stand,Core Set 2019 ,Rare,4,['2'," 'White', 'White']",Enchantment,,,,"Whenever a creature or planeswalker you control dies, you may sacrifice Ajani's Last Stand. If you do, create a 4/4 white Avatar creature token with flying.
When a spell or ability an opponent controls causes you to discard this card, if you control a Plains, create a 4/4 white Avatar creature token with flying.",0.60,0.56,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=447140&type=card
